gene,coef
E130006D01Rik,-0.00623496914527329
Bmi1,-0.00650696213246845
Smarcb1,-0.00653636203126189
Cdkn2c,-0.00698565999724093
Tiam2,-0.00710120471299673
Mtrf1l,-0.0072244080868811
Apoo,-0.00762443077763593
Txndc16,-0.00776497033053797
Rpl12,-0.00778412825033531
Kcnq1ot1,-0.00782562094208859
Pcdhb9,-0.00870981975596525
Oasl2,-0.00878728451496476
Rorb,-0.0124149297411166
Pwp1,-0.0126052802002388
Pim1,-0.0134554147751829
Ifi27,-0.0252781331607377
AC149090.1,-0.0461712173395772
