gene,coef
Wsb1,-0.00224686642802835
Lsm7,-0.00231579142323507
Grina,-0.00233212273187959
Wdr1,-0.00233252471115023
Efemp1,-0.00235378386920668
Sirt7,-0.00240804349239119
Sharpin,-0.00242359419261738
Acot2,-0.00242560537313109
Tmx1,-0.00250095699522553
Synj1,-0.002539936119082
Gpatch2,-0.00256229230154738
Fnta,-0.00258080874146525
Hist1h1b,-0.00258345933990147
Tmem176b,-0.00262915382616662
Pgp,-0.00263557411487455
Gm14964,-0.00264964903599857
Srrm1,-0.0027487366911798
Rps28,-0.00280567583181458
Thrsp,-0.00290725437595641
Timm17b,-0.00292837927519119
Hnrnpul1,-0.00299459530443715
Ptch1,-0.0030645683980563
Hopx,-0.00307902028063919
Dbp,-0.00314631950709396
Arpc2,-0.00317274361088825
Smpd2,-0.0031825462393773
Aak1,-0.00319081024313592
Cebpd,-0.00319490988670002
Ubxn1,-0.00319901415905317
Ap3b1,-0.00325273986842063
Psmb8,-0.00335264186413962
Ociad1,-0.00352867735559174
Ylpm1,-0.00353993832877412
Timm8b,-0.00356192673770985
Capzb,-0.00359438690716006
Cyp2j6,-0.00394096828414454
Fus,-0.00397362395430667
Ssu72,-0.00418439939700819
Fkbp3,-0.00424753327102287
Pik3r1,-0.00428407762666952
Clmn,-0.00429105025681282
Tnik,-0.004297555767659
Arfgap2,-0.00443283881548028
Agt,-0.00468955499903958
Bst2,-0.00508251542500912
Nck1,-0.00512473838721753
Acot13,-0.00515638115267949
Fut9,-0.00521244972165887
Itih3,-0.0053548560264057
Kin,-0.00539023164623524
H2-D1,-0.00558243234288592
Rbm3,-0.00603029161516542
Xaf1,-0.00652094990376282
Zc3hav1,-0.00652772301236573
Fam120a,-0.00658746727693392
Wls,-0.00778397792797865
Gm1698,-0.00801188146161132
Cd302,-0.00933826816137687
Serpinb1a,-0.0100001298391004
Rida,-0.0113368018882289
Etnppl,-0.0117955190134001
C4b,-0.0145553166451824
Ifi27,-0.0180352800882681
AC149090.1,-0.0189912707743156
